Брещенко,Доцент,Кандидат наук,Доцент,История
Ковалев,Доцент,Доктор наук,Старший преподаватель,Биология
Попенко,Без звания,Доктор наук,Профессор,Политология
Титоренко,Без звания,Кандидат наук,Доцент,Филология
Титоренко,Доцент,Доктор наук,Профессор,Психология
Попенко,Без звания,Доктор наук,Доцент,История
Титоренко,Без звания,Без степени,Доцент,Математика
Харитонов,Доцент,Кандидат наук,Доцент,Психология
Парфенович,Без звания,Без степени,Преподаватель,Математика
Тарасова,Без звания,Кандидат наук,Профессор,Биология
Брещенко,Профессор,Кандидат наук,Доцент,Психология
Лаптева,Доцент,Кандидат наук,Старший преподаватель,Политология
Андреев,Доцент,Кандидат наук,Доцент,Биология
Тынчиров,Без звания,Доктор наук,Преподаватель,История
Андреев,Доцент,Без степени,Преподаватель,Психология
Тынчиров,Профессор,Без степени,Старший преподаватель,Химия
Царюк,Профессор,Доктор наук,Профессор,История
Царюк,Доцент,Кандидат наук,Профессор,Политология
Лаптева,Профессор,Кандидат наук,Старший преподаватель,Физика
Шабунин,Без звания,Кандидат наук,Преподаватель,Биология
Волков,Без звания,Доктор наук,Старший преподаватель,Психология
Харитонов,Без звания,Без степени,Доцент,Психология
Харитонов,Профессор,Доктор наук,Старший преподаватель,Физика
Парфенович,Профессор,Доктор наук,Преподаватель,Политология
Андреев,Без звания,Без степени,Доцент,Математика
Брещенко,Доцент,Доктор наук,Доцент,Биология
Андреев,Профессор,Кандидат наук,Преподаватель,Психология
Тарасова,Без звания,Доктор наук,Преподаватель,Политология
Титоренко,Доцент,Без степени,Доцент,Политология
Андреев,Профессор,Доктор наук,Преподаватель,Биология
Андреев,Без звания,Доктор наук,Доцент,История
Попенко,Профессор,Без степени,Преподаватель,История
Тарасова,Профессор,Без степени,Доцент,Физика
Титоренко,Профессор,Без степени,Профессор,Биология
Царюк,Доцент,Без степени,Доцент,Психология
Тарасова,Без звания,Без степени,Преподаватель,Биология
Андреев,Профессор,Кандидат наук,Старший преподаватель,Филология
Приходько,Доцент,Без степени,Преподаватель,Математика
Лаптева,Профессор,Доктор наук,Профессор,Физика
Волков,Профессор,Доктор наук,Профессор,Математика
Попенко,Доцент,Без степени,Преподаватель,Математика
Брещенко,Без звания,Доктор наук,Доцент,Биология
Приходько,Доцент,Доктор наук,Доцент,Физика
Титоренко,Доцент,Кандидат наук,Профессор,Математика
Тынчиров,Доцент,Без степени,Старший преподаватель,Филология
Ковалев,Без звания,Без степени,Старший преподаватель,Биология
Царюк,Доцент,Доктор наук,Преподаватель,Психология
Титоренко,Без звания,Кандидат наук,Преподаватель,Математика
Попенко,Доцент,Без степени,Профессор,Биология
Андреев,Доцент,Кандидат наук,Старший преподаватель,Биология
Попенко,Без звания,Кандидат наук,Преподаватель,Филология
Андреев,Профессор,Без степени,Преподаватель,Математика
Приходько,Доцент,Доктор наук,Старший преподаватель,Психология
Харитонов,Доцент,Без степени,Доцент,Физика
Царюк,Без звания,Кандидат наук,Старший преподаватель,Биология
Тынчиров,Доцент,Без степени,Профессор,Биология
Царюк,Без звания,Кандидат наук,Старший преподаватель,Филология
Харитонов,Без звания,Без степени,Доцент,Математика
Брещенко,Без звания,Кандидат наук,Старший преподаватель,Биология
Царюк,Без звания,Кандидат наук,Преподаватель,Психология
Волков,Доцент,Без степени,Преподаватель,Математика
Тарасова,Доцент,Без степени,Старший преподаватель,Политология
Приходько,Доцент,Доктор наук,Доцент,Химия
Евсиков,Без звания,Кандидат наук,Преподаватель,Психология
Харитонов,Без звания,Без степени,Преподаватель,История
Харитонов,Профессор,Кандидат наук,Старший преподаватель,Химия
Евсиков,Без звания,Кандидат наук,Доцент,Математика
Попенко,Доцент,Доктор наук,Доцент,Физика
Тарасова,Доцент,Без степени,Профессор,Психология
Приходько,Без звания,Кандидат наук,Профессор,Биология
Андреев,Без звания,Доктор наук,Профессор,Математика
Тарасова,Профессор,Кандидат наук,Доцент,Химия
Тарасова,Доцент,Без степени,Преподаватель,Математика
Брещенко,Доцент,Кандидат наук,Профессор,Биология
Ковалев,Доцент,Без степени,Старший преподаватель,Биология
Парфенович,Профессор,Кандидат наук,Старший преподаватель,Химия
Лаптева,Без звания,Без степени,Доцент,История
Царюк,Без звания,Кандидат наук,Преподаватель,Психология
Титоренко,Доцент,Без степени,Доцент,Филология
Шабунин,Без звания,Без степени,Старший преподаватель,Психология
Царюк,Доцент,Без степени,Старший преподаватель,Биология
Евсиков,Доцент,Кандидат наук,Преподаватель,Биология
Брещенко,Без звания,Кандидат наук,Доцент,Биология
Андреев,Доцент,Без степени,Преподаватель,Филология
Брещенко,Доцент,Кандидат наук,Доцент,Филология
Волков,Доцент,Доктор наук,Старший преподаватель,Биология
Парфенович,Без звания,Без степени,Преподаватель,Психология
Шабунин,Профессор,Доктор наук,Профессор,Химия
Царюк,Доцент,Без степени,Профессор,Психология
Титоренко,Без звания,Кандидат наук,Преподаватель,Биология
Волков,Профессор,Доктор наук,Старший преподаватель,Математика
Шабунин,Без звания,Без степени,Профессор,История
Шабунин,Профессор,Доктор наук,Профессор,Физика
Царюк,Без звания,Без степени,Профессор,Политология
Волков,Без звания,Без степени,Профессор,Филология
Андреев,Доцент,Кандидат наук,Преподаватель,Физика
Шабунин,Профессор,Без степени,Доцент,Психология
Парфенович,Профессор,Кандидат наук,Старший преподаватель,Политология
Ковалев,Доцент,Без степени,Профессор,Математика
Шабунин,Доцент,Без степени,Доцент,Физика
Тынчиров,Без звания,Без степени,Старший преподаватель,Математика
Андреев,Доцент,Без степени,Профессор,Биология
Харитонов,Доцент,Без степени,Доцент,Физика
Волков,Профессор,Доктор наук,Профессор,Математика
Брещенко,Без звания,Без степени,Старший преподаватель,Психология
Лаптева,Доцент,Без степени,Профессор,Политология
Брещенко,Доцент,Кандидат наук,Доцент,Психология
Титоренко,Без звания,Кандидат наук,Преподаватель,Психология
Тарасова,Доцент,Доктор наук,Преподаватель,Химия
Евсиков,Доцент,Кандидат наук,Профессор,История
Парфенович,Профессор,Без степени,Доцент,Математика
Лаптева,Доцент,Доктор наук,Старший преподаватель,Химия
Ковалев,Без звания,Без степени,Старший преподаватель,История
Брещенко,Без звания,Без степени,Профессор,Математика
Попенко,Доцент,Без степени,Старший преподаватель,Политология
Попенко,Профессор,Без степени,Профессор,История
Шабунин,Без звания,Кандидат наук,Старший преподаватель,Политология
Тарасова,Доцент,Доктор наук,Доцент,Психология
Евсиков,Доцент,Кандидат наук,Доцент,Филология
Волков,Доцент,Без степени,Профессор,Физика
Попенко,Без звания,Без степени,Доцент,Психология
Волков,Доцент,Кандидат наук,Старший преподаватель,Филология
Евсиков,Доцент,Без степени,Преподаватель,История
Андреев,Доцент,Доктор наук,Доцент,Математика
Ковалев,Профессор,Без степени,Доцент,Химия
Шабунин,Доцент,Кандидат наук,Доцент,Химия
Приходько,Без звания,Кандидат наук,Доцент,Химия
Лаптева,Без звания,Доктор наук,Профессор,Психология
Титоренко,Доцент,Доктор наук,Преподаватель,История
Тарасова,Без звания,Доктор наук,Доцент,Психология
Тынчиров,Профессор,Доктор наук,Старший преподаватель,Биология
Ковалев,Доцент,Без степени,Старший преподаватель,Психология
Харитонов,Без звания,Без степени,Старший преподаватель,Математика
Тынчиров,Профессор,Кандидат наук,Преподаватель,Психология
Попенко,Доцент,Кандидат наук,Преподаватель,Филология
Шабунин,Доцент,Без степени,Преподаватель,Биология
Тынчиров,Доцент,Кандидат наук,Старший преподаватель,Психология
Харитонов,Профессор,Без степени,Профессор,Физика
Ковалев,Без звания,Кандидат наук,Преподаватель,Психология
Харитонов,Без звания,Кандидат наук,Доцент,Химия
Андреев,Без звания,Доктор наук,Доцент,Политология
Шабунин,Профессор,Без степени,Доцент,Политология
Шабунин,Без звания,Доктор наук,Профессор,Психология
Попенко,Профессор,Без степени,Старший преподаватель,Химия
Царюк,Без звания,Кандидат наук,Преподаватель,Физика
Евсиков,Без звания,Без степени,Старший преподаватель,Психология
Титоренко,Профессор,Доктор наук,Доцент,Психология
Титоренко,Без звания,Кандидат наук,Старший преподаватель,Химия
Брещенко,Без звания,Без степени,Доцент,Биология
Парфенович,Доцент,Без степени,Преподаватель,Математика
Андреев,Доцент,Без степени,Старший преподаватель,Математика
Харитонов,Профессор,Без степени,Преподаватель,Психология
Волков,Доцент,Без степени,Доцент,Математика
Ковалев,Профессор,Без степени,Доцент,Филология
Харитонов,Доцент,Без степени,Старший преподаватель,Биология
Тынчиров,Доцент,Кандидат наук,Доцент,Математика
Брещенко,Доцент,Без степени,Доцент,Математика
Титоренко,Доцент,Кандидат наук,Старший преподаватель,Физика
Харитонов,Профессор,Доктор наук,Доцент,Психология
Брещенко,Без звания,Кандидат наук,Преподаватель,Психология
Лаптева,Без звания,Без степени,Профессор,Психология
Титоренко,Без звания,Без степени,Преподаватель,Математика
Попенко,Без звания,Без степени,Преподаватель,Психология
Тарасова,Доцент,Без степени,Профессор,Химия
Евсиков,Доцент,Без степени,Преподаватель,Математика
Тынчиров,Доцент,Кандидат наук,Доцент,Психология
Тынчиров,Доцент,Доктор наук,Профессор,Физика
Евсиков,Без звания,Кандидат наук,Старший преподаватель,Политология
Евсиков,Без звания,Кандидат наук,Доцент,Филология
Шабунин,Без звания,Кандидат наук,Преподаватель,История
Андреев,Доцент,Доктор наук,Преподаватель,Математика
Евсиков,Доцент,Кандидат наук,Доцент,Математика
Попенко,Профессор,Без степени,Доцент,Политология
Волков,Профессор,Без степени,Профессор,Психология
Харитонов,Доцент,Без степени,Доцент,История
Шабунин,Профессор,Без степени,Старший преподаватель,Психология
Приходько,Профессор,Без степени,Доцент,Математика
Брещенко,Доцент,Без степени,Профессор,Биология
Шабунин,Доцент,Без степени,Доцент,Математика
Тынчиров,Профессор,Кандидат наук,Профессор,История
Шабунин,Доцент,Без степени,Доцент,Математика
Попенко,Доцент,Доктор наук,Доцент,Математика
Ковалев,Доцент,Кандидат наук,Старший преподаватель,Психология
Андреев,Без звания,Доктор наук,Старший преподаватель,Биология
Харитонов,Доцент,Кандидат наук,Преподаватель,Математика
Титоренко,Без звания,Кандидат наук,Преподаватель,Химия
Волков,Профессор,Без степени,Старший преподаватель,Психология
Лаптева,Доцент,Доктор наук,Доцент,Психология
Парфенович,Без звания,Без степени,Доцент,Математика
Парфенович,Доцент,Без степени,Профессор,Химия
Парфенович,Доцент,Без степени,Старший преподаватель,Биология
Евсиков,Доцент,Без степени,Старший преподаватель,Филология
Попенко,Профессор,Кандидат наук,Доцент,Психология
Тынчиров,Доцент,Доктор наук,Доцент,Математика
Тарасова,Доцент,Кандидат наук,Преподаватель,Математика
Харитонов,Доцент,Без степени,Доцент,Психология
Тынчиров,Без звания,Кандидат наук,Преподаватель,Политология
Парфенович,Без звания,Доктор наук,Профессор,Химия
Брещенко,Доцент,Кандидат наук,Старший преподаватель,Политология
Евсиков,Без звания,Без степени,Доцент,Математика
Тарасова,Без звания,Без степени,Профессор,Физика
Приходько,Без звания,Без степени,Доцент,Психология
Андреев,Профессор,Без степени,Профессор,Математика
Харитонов,Доцент,Без степени,Доцент,Психология
Приходько,Доцент,Без степени,Профессор,Химия
Тарасова,Без звания,Без степени,Старший преподаватель,Математика
Тарасова,Без звания,Без степени,Доцент,Политология
Шабунин,Без звания,Без степени,Старший преподаватель,Математика
Попенко,Профессор,Без степени,Профессор,Политология
Шабунин,Без звания,Доктор наук,Преподаватель,Химия
Шабунин,Без звания,Без степени,Профессор,История
Тарасова,Без звания,Без степени,Преподаватель,Математика
Волков,Без звания,Без степени,Профессор,Биология
Титоренко,Доцент,Без степени,Профессор,Математика
Евсиков,Без звания,Без степени,Старший преподаватель,История
Евсиков,Доцент,Без степени,Преподаватель,Химия
Брещенко,Без звания,Кандидат наук,Старший преподаватель,История
Тынчиров,Доцент,Без степени,Старший преподаватель,Психология
Ковалев,Доцент,Без степени,Доцент,Психология
Царюк,Профессор,Кандидат наук,Доцент,Математика
Шабунин,Без звания,Кандидат наук,Старший преподаватель,История
Шабунин,Без звания,Без степени,Преподаватель,Химия
Тынчиров,Без звания,Без степени,Доцент,Биология
Тынчиров,Без звания,Доктор наук,Преподаватель,Филология
Тарасова,Профессор,Без степени,Старший преподаватель,Политология
Ковалев,Доцент,Без степени,Преподаватель,Психология
Волков,Доцент,Кандидат наук,Преподаватель,Психология
Царюк,Доцент,Без степени,Преподаватель,Химия
Тарасова,Профессор,Без степени,Доцент,Математика
Тынчиров,Без звания,Кандидат наук,Доцент,Политология
Андреев,Доцент,Кандидат наук,Профессор,Химия
Брещенко,Доцент,Доктор наук,Старший преподаватель,Биология
Лаптева,Доцент,Кандидат наук,Профессор,Математика
Андреев,Доцент,Кандидат наук,Преподаватель,Психология
Ковалев,Без звания,Без степени,Старший преподаватель,Психология
Брещенко,Профессор,Доктор наук,Старший преподаватель,Психология
Титоренко,Без звания,Доктор наук,Доцент,Физика
Харитонов,Доцент,Без степени,Старший преподаватель,Математика
Волков,Без звания,Кандидат наук,Старший преподаватель,Математика
Попенко,Доцент,Кандидат наук,Старший преподаватель,Филология
Приходько,Доцент,Кандидат наук,Доцент,Биология
Титоренко,Профессор,Без степени,Профессор,Филология
Лаптева,Доцент,Кандидат наук,Профессор,Политология
Титоренко,Профессор,Без степени,Доцент,История
Харитонов,Без звания,Без степени,Старший преподаватель,История
Приходько,Без звания,Без степени,Доцент,Физика
Брещенко,Без звания,Кандидат наук,Профессор,Математика
Царюк,Доцент,Без степени,Доцент,Математика
Титоренко,Без звания,Доктор наук,Профессор,Математика
Попенко,Доцент,Кандидат наук,Преподаватель,Психология
Шабунин,Без звания,Доктор наук,Профессор,Химия
Тынчиров,Доцент,Доктор наук,Доцент,Математика
Шабунин,Доцент,Без степени,Старший преподаватель,Психология
Царюк,Профессор,Без степени,Доцент,Филология
Евсиков,Доцент,Доктор наук,Старший преподаватель,Химия
Приходько,Доцент,Без степени,Старший преподаватель,Политология
Тарасова,Без звания,Без степени,Старший преподаватель,Политология
Евсиков,Доцент,Без степени,Старший преподаватель,Политология
Евсиков,Профессор,Доктор наук,Доцент,Математика
Ковалев,Доцент,Кандидат наук,Преподаватель,Психология
Приходько,Профессор,Кандидат наук,Доцент,Политология
Волков,Без звания,Доктор наук,Преподаватель,Биология
Брещенко,Без звания,Без степени,Доцент,Химия
Парфенович,Доцент,Кандидат наук,Старший преподаватель,Политология
Волков,Профессор,Кандидат наук,Доцент,Биология
Парфенович,Доцент,Доктор наук,Старший преподаватель,Биология
Приходько,Без звания,Без степени,Профессор,История
Волков,Без звания,Без степени,Профессор,Психология
Попенко,Без звания,Кандидат наук,Преподаватель,Физика
Тынчиров,Доцент,Без степени,Профессор,Филология
Титоренко,Доцент,Доктор наук,Профессор,Политология
Андреев,Доцент,Кандидат наук,Доцент,Математика
Приходько,Доцент,Доктор наук,Доцент,Математика
Парфенович,Доцент,Без степени,Доцент,Математика
Шабунин,Доцент,Кандидат наук,Старший преподаватель,Математика
Шабунин,Доцент,Без степени,Доцент,Химия
Брещенко,Доцент,Без степени,Доцент,Психология
Шабунин,Без звания,Без степени,Старший преподаватель,Политология
Титоренко,Без звания,Доктор наук,Доцент,История
Тарасова,Без звания,Без степени,Доцент,Психология
Тынчиров,Без звания,Без степени,Старший преподаватель,Филология
Тынчиров,Доцент,Доктор наук,Доцент,Психология
Парфенович,Без звания,Без степени,Доцент,Психология
Евсиков,Доцент,Без степени,Профессор,Физика
Парфенович,Без звания,Без степени,Старший преподаватель,Математика
Титоренко,Профессор,Кандидат наук,Старший преподаватель,Филология
Лаптева,Без звания,Кандидат наук,Профессор,Психология
Приходько,Профессор,Кандидат наук,Старший преподаватель,Физика
Тынчиров,Без звания,Без степени,Доцент,Филология
Харитонов,Доцент,Кандидат наук,Старший преподаватель,Психология
Ковалев,Доцент,Доктор наук,Доцент,Математика
Приходько,Профессор,Кандидат наук,Доцент,Математика
Парфенович,Профессор,Без степени,Профессор,Химия
Титоренко,Доцент,Без степени,Профессор,Биология
Харитонов,Доцент,Без степени,Доцент,Физика
Ковалев,Доцент,Кандидат наук,Доцент,Математика
Евсиков,Без звания,Без степени,Профессор,Политология
Ковалев,Доцент,Без степени,Доцент,Филология
Парфенович,Доцент,Без степени,Преподаватель,Биология
Лаптева,Без звания,Без степени,Профессор,Психология
Харитонов,Без звания,Кандидат наук,Доцент,Химия
Тынчиров,Без звания,Без степени,Преподаватель,Биология
Волков,Профессор,Кандидат наук,Доцент,Политология
Царюк,Без звания,Без степени,Преподаватель,Химия
Парфенович,Без звания,Доктор наук,Старший преподаватель,Политология
Волков,Без звания,Кандидат наук,Профессор,Математика
Харитонов,Доцент,Кандидат наук,Профессор,История
Брещенко,Доцент,Без степени,Преподаватель,Психология
Царюк,Без звания,Без степени,Доцент,Политология
Приходько,Без звания,Без степени,Доцент,Физика
Царюк,Профессор,Без степени,Доцент,Биология
Тынчиров,Без звания,Кандидат наук,Профессор,Психология
Волков,Доцент,Доктор наук,Старший преподаватель,Биология
Волков,Без звания,Без степени,Профессор,История
Ковалев,Без звания,Доктор наук,Преподаватель,Физика
Ковалев,Доцент,Кандидат наук,Старший преподаватель,История
Титоренко,Без звания,Кандидат наук,Преподаватель,История
Титоренко,Без звания,Кандидат наук,Старший преподаватель,Политология
Тарасова,Доцент,Кандидат наук,Преподаватель,Психология
Тынчиров,Без звания,Без степени,Доцент,Химия
Титоренко,Профессор,Кандидат наук,Профессор,Филология
Евсиков,Без звания,Доктор наук,Преподаватель,Математика
Царюк,Без звания,Без степени,Профессор,Биология
Приходько,Без звания,Кандидат наук,Доцент,Филология
Харитонов,Без звания,Кандидат наук,Преподаватель,Психология
Тынчиров,Доцент,Без степени,Старший преподаватель,Химия
Парфенович,Без звания,Без степени,Профессор,Политология
Лаптева,Доцент,Без степени,Преподаватель,Психология
Парфенович,Профессор,Кандидат наук,Профессор,Психология
Шабунин,Доцент,Доктор наук,Профессор,Психология
Парфенович,Доцент,Доктор наук,Профессор,История
Парфенович,Доцент,Без степени,Профессор,Математика
Шабунин,Доцент,Кандидат наук,Старший преподаватель,Биология
Тынчиров,Без звания,Без степени,Доцент,Математика
Андреев,Доцент,Кандидат наук,Доцент,Психология
Тынчиров,Профессор,Доктор наук,Преподаватель,Физика
Приходько,Профессор,Без степени,Доцент,Физика
Лаптева,Доцент,Без степени,Доцент,Биология
Парфенович,Доцент,Доктор наук,Профессор,Биология
Ковалев,Без звания,Без степени,Профессор,Физика
Андреев,Профессор,Доктор наук,Старший преподаватель,История
Волков,Без звания,Без степени,Профессор,Политология
Тарасова,Профессор,Кандидат наук,Профессор,Психология
Парфенович,Доцент,Кандидат наук,Доцент,Химия
Тарасова,Доцент,Без степени,Преподаватель,Физика
Волков,Без звания,Доктор наук,Доцент,История
Приходько,Профессор,Кандидат наук,Профессор,Физика
Тынчиров,Доцент,Без степени,Доцент,Биология
Волков,Профессор,Без степени,Доцент,Физика
Волков,Без звания,Без степени,Доцент,Психология
Евсиков,Без звания,Кандидат наук,Доцент,Филология
Андреев,Без звания,Кандидат наук,Старший преподаватель,Психология
Титоренко,Без звания,Кандидат наук,Профессор,Математика
Ковалев,Без звания,Без степени,Старший преподаватель,Психология
Харитонов,Профессор,Без степени,Доцент,Психология
Шабунин,Профессор,Без степени,Старший преподаватель,Химия
Парфенович,Доцент,Кандидат наук,Старший преподаватель,Химия
Титоренко,Без звания,Без степени,Старший преподаватель,Психология
Волков,Профессор,Доктор наук,Доцент,Физика
Царюк,Без звания,Кандидат наук,Старший преподаватель,Психология
Парфенович,Профессор,Кандидат наук,Доцент,Математика
Волков,Без звания,Без степени,Старший преподаватель,Математика
Тарасова,Профессор,Доктор наук,Доцент,Биология
Андреев,Доцент,Доктор наук,Преподаватель,Физика
Лаптева,Без звания,Кандидат наук,Профессор,Математика
Шабунин,Доцент,Без степени,Доцент,Политология
Царюк,Профессор,Без степени,Профессор,Биология
Волков,Без звания,Без степени,Доцент,Психология
Парфенович,Без звания,Кандидат наук,Старший преподаватель,История
Шабунин,Доцент,Без степени,Преподаватель,История
Титоренко,Без звания,Без степени,Профессор,Физика
Приходько,Без звания,Без степени,Преподаватель,Психология
Ковалев,Без звания,Кандидат наук,Доцент,Биология
Приходько,Доцент,Кандидат наук,Старший преподаватель,Филология
Попенко,Доцент,Без степени,Преподаватель,Математика
Приходько,Доцент,Доктор наук,Преподаватель,Математика
Волков,Без звания,Кандидат наук,Доцент,Биология
Евсиков,Без звания,Без степени,Профессор,Математика
Парфенович,Доцент,Без степени,Старший преподаватель,Математика
Приходько,Профессор,Без степени,Профессор,Филология
Титоренко,Доцент,Кандидат наук,Доцент,Психология
Царюк,Без звания,Без степени,Профессор,История
Приходько,Доцент,Без степени,Старший преподаватель,Математика
Брещенко,Без звания,Доктор наук,Профессор,Биология
Титоренко,Профессор,Кандидат наук,Преподаватель,Биология
Брещенко,Доцент,Доктор наук,Доцент,Физика
Шабунин,Профессор,Без степени,Профессор,Психология
Приходько,Доцент,Доктор наук,Преподаватель,Математика
Приходько,Доцент,Без степени,Старший преподаватель,Политология
Парфенович,Доцент,Кандидат наук,Старший преподаватель,Математика
Волков,Профессор,Без степени,Профессор,Психология
Тынчиров,Без звания,Доктор наук,Старший преподаватель,Химия
Титоренко,Без звания,Кандидат наук,Старший преподаватель,Биология
Тарасова,Без звания,Кандидат наук,Старший преподаватель,История
Царюк,Профессор,Доктор наук,Старший преподаватель,Филология
Лаптева,Профессор,Кандидат наук,Профессор,Математика
Лаптева,Доцент,Доктор наук,Преподаватель,Биология
Попенко,Без звания,Без степени,Старший преподаватель,Химия
Евсиков,Без звания,Без степени,Старший преподаватель,Психология
Царюк,Без звания,Доктор наук,Профессор,Филология
Волков,Доцент,Без степени,Старший преподаватель,Психология
Лаптева,Доцент,Без степени,Преподаватель,Биология
Андреев,Доцент,Доктор наук,Доцент,Физика
Лаптева,Без звания,Кандидат наук,Преподаватель,Психология
Евсиков,Доцент,Без степени,Доцент,Физика
Лаптева,Доцент,Доктор наук,Преподаватель,Психология
Харитонов,Без звания,Без степени,Профессор,Химия
Лаптева,Доцент,Без степени,Доцент,Психология
Парфенович,Доцент,Доктор наук,Профессор,Политология
Брещенко,Доцент,Без степени,Профессор,Математика
Волков,Профессор,Без степени,Преподаватель,Математика
Волков,Доцент,Кандидат наук,Преподаватель,Психология
Волков,Без звания,Без степени,Преподаватель,История
Волков,Без звания,Без степени,Преподаватель,История
Приходько,Доцент,Доктор наук,Старший преподаватель,Психология
Шабунин,Доцент,Без степени,Преподаватель,Психология
Лаптева,Профессор,Без степени,Старший преподаватель,Физика
Лаптева,Доцент,Кандидат наук,Профессор,Физика
Тарасова,Доцент,Без степени,Профессор,Филология
Евсиков,Без звания,Без степени,Профессор,Психология
Харитонов,Профессор,Без степени,Доцент,Политология
Евсиков,Без звания,Без степени,Старший преподаватель,Биология
Волков,Профессор,Без степени,Преподаватель,Физика
Лаптева,Профессор,Кандидат наук,Старший преподаватель,Математика
Шабунин,Без звания,Кандидат наук,Профессор,Физика
Тынчиров,Без звания,Без степени,Доцент,Филология
Лаптева,Доцент,Без степени,Доцент,Филология
Брещенко,Профессор,Без степени,Преподаватель,Математика
Парфенович,Профессор,Без степени,Доцент,Психология
Попенко,Без звания,Кандидат наук,Преподаватель,Математика
Лаптева,Без звания,Без степени,Преподаватель,Филология
Царюк,Доцент,Кандидат наук,Преподаватель,Биология
Попенко,Доцент,Доктор наук,Доцент,Математика
Волков,Без звания,Кандидат наук,Доцент,Химия
Брещенко,Доцент,Без степени,Профессор,История
Тынчиров,Доцент,Без степени,Преподаватель,Математика
Харитонов,Без звания,Кандидат наук,Старший преподаватель,Математика
Ковалев,Доцент,Доктор наук,Профессор,Математика
Лаптева,Без звания,Кандидат наук,Профессор,Биология
Попенко,Доцент,Без степени,Профессор,Психология
Тарасова,Без звания,Без степени,Доцент,Математика
Парфенович,Без звания,Без степени,Доцент,Психология
Парфенович,Доцент,Кандидат наук,Старший преподаватель,Математика
Лаптева,Профессор,Без степени,Старший преподаватель,История
Титоренко,Доцент,Без степени,Доцент,Биология
Парфенович,Без звания,Кандидат наук,Профессор,Физика
Шабунин,Без звания,Кандидат наук,Старший преподаватель,Политология
Попенко,Без звания,Без степени,Профессор,Филология
Волков,Без звания,Кандидат наук,Доцент,Математика
Тарасова,Профессор,Кандидат наук,Старший преподаватель,Филология
Ковалев,Профессор,Без степени,Старший преподаватель,Физика
Евсиков,Профессор,Кандидат наук,Преподаватель,Филология
Приходько,Без звания,Доктор наук,Профессор,Политология
